6.988479,    48.26000803,      97.8483275,   83.18183539, 0035.18443
 00064.41074,    6.7745873,   0098.118, 000067.9452,31.8304819
 0000085.264,    011.513788,043.62384,    00063.113,   71.1132914
   54.44744,  075.73525,    000009.9623, 8.44839417,     67.76902586
 86.18317,   48.434357,    052.976792,00049.242462,     86.970727
     0020.37266,     015.5245739,    010.93652253,     24.799931,    3.811976441
     012.5491881,   20.2985453,   000059.73,  23.9292427, 90.12569298
    0067.6323,000053.81638,54.9100749,051.068571,   0000026.3637
  000083.85, 0034.16686,      5.923861981,    00055.86812,     069.61017563
      73.2213121,018.1987,00015.553,     39.095454,    00062.694
     042.830206,   3.61898497,  75.6048302,  0000044.4962,  0084.089298
 13.861189,053.56095,     70.62212143,6.0200911,00074.4065
  00000030.118,      0000037.246,    000025.55358,      0057.128583,00057.17414
  060.719532,    00032.951671, 099.45428078,  0068.5864176,      0095.53533
      49.1822592,      072.6306737, 38.235855,  0033.702294,00077.350138
  0000046.675,     088.95257205,    000036.3294,    95.78893623,74.53615527
000069.8299,     00029.183506, 00017.0812,    000043.47553,000046.4136
   0000021.421,    00000094.638,  01.664007859,     77.60961602,      30.50651
    49.593231,      00006.35015,     00000064.222,  000006.9162,40.59426102
     00047.9582,     0045.5929,   24.8886718,    95.8162856,  37.7614066
0000002.6716,     006.0802817,      088.63482065,    018.4029,0031.109
087.9411735,      000012.4889,   00049.735389,   11.12985043,     23.739676
    0044.573,51.0549496,   40.33533104,     00095.337,    014.8202
     00017.381,   000088.30972,     0009.449312,   0000088.998,      0081.67667
