50.95050000 36.64315000 17.49020000 89.81834800 72.68200000
51.00139090 96.18500000 40.88100000 45.13044040 24.68469000
92.92026682 80.29057400 41.46707400 42.41605980 87.65978457
25.71900000 39.52470000 60.21443750 51.68280000 91.94240143
63.81290000 82.67268070 32.12473390 80.03500000 94.20030000
81.31817500 79.07100000 12.08880000  1.44236300 35.74729400
40.31666600  6.56670000 50.66052970 32.02006400 96.54411000
94.71132000 23.45850000 50.77622300 16.11500000 70.93970000
32.42260000 23.10300000 83.70400000 14.93569970 18.15800000
55.51157148 33.71016930 76.94617400  7.62888600 24.13034000
52.51300000 25.65130000 14.62901000 51.67365900 87.86219055
62.00072000 42.85110000 20.23700000  5.05181949 38.08500000
64.40371900 65.54428533  5.23899000 89.23300000 55.00119630
 7.69050640 76.66015000 73.87107000 94.29199349  7.14603500
 4.73752647 65.59244000 37.33165600 42.88681900 22.84932870
22.16522400 36.29440241 18.17197398 14.27900000 77.24469000
 2.40670000  3.93995453 54.06273000  8.35004680 33.11930800
41.62993000 44.63983600 84.97525350  2.47016000 14.40490000
95.91020000 81.68390520 28.30300000 31.17300000  1.18225957
10.88700000 43.30582890 53.71046000 88.86859190 19.30490000
 8.10928797 68.67958300 30.00663900 17.31528000  3.29157100
25.30388700 66.91921210 18.34783000 69.03860000  7.01349750
64.82257100 64.49100000 68.71100000 25.48000000 85.35050000
60.32031300 65.88919000 61.82185810 58.61260000 95.83000000
58.13130000 36.78136110 69.51222000 86.86300000 32.53770008
77.29250100 54.96537078 25.98036100 82.71648390 75.45000000
60.17500000 34.57766460 91.93061200 78.49900000 84.61472650
54.20760000 86.29200000 76.30239340 35.35630000 17.11982000
 8.17599000 30.75320000 35.72087000 14.39932670 72.62200000
25.15301648 30.31238032 49.29452400 74.32380000 87.55998880
27.95556979 19.35120000 92.65700000 35.54194000  9.09230000
21.96475250 95.22747343 47.33730000 11.19437515  2.35714000
 3.83551945 75.15138600 91.48617720 89.20790000 69.83600000
54.89599600 24.39759970 22.20490000 91.74240000 92.10800000
50.50639670 38.47845850 83.02208000  5.49953005 95.24841897
71.56300000  0.02710592 73.56131000 45.67219208 70.25800000
25.78690800 32.95838500 21.02346600 36.97700000 85.70290600
39.59468976  8.87222725 70.97810200 20.75390000  7.57035400
42.84673560 31.10884800 73.44990000 77.46560000 80.13200000
21.11748800 58.93288100 96.62100000 83.17862100 39.07979000
91.33310000 97.25407789 49.69871200 85.73100000  8.57700607
95.71000000 45.29410000 72.41389275  5.72851940 82.62930000
77.37006700 67.52617260 41.05924175 37.29238871 38.21753000
94.81100000  8.33584000 19.91000000 64.07746200 50.69810000
 2.71168686 31.16749515 88.23198000 75.17678000 18.40355826
61.19850000 37.48828220 37.33117479 86.26197000 10.80903421
